date,county,own,utility,zip
2012.10,San Diego County,5,PHEV,92106
2012.10,San Diego County,5,PHEV,92071
2012.10,San Diego County,5,PHEV,92024
2012.10,San Diego County,5,PHEV,91941
2012.10,Placer County,5,PHEV,95722
2012.10,El Dorado County,5,PHEV,96150
2012.10,Sonoma County,5,PHEV,95452
2012.10,Sonoma County,5,PHEV,94954
2012.10,Santa Clara County,5,PHEV,95120
2012.10,Santa Clara County,5,PHEV,95112
2012.10,Santa Clara County,5,PHEV,95014
2012.10,Santa Clara County,5,PHEV,94040
2012.10,Santa Clara County,5,PHEV,94024
2012.10,Santa Clara County,5,PHEV,94024
2012.10,San Mateo County,5,PHEV,94044
2012.10,San Mateo County,5,PHEV,94025
2012.10,Alameda County,5,PHEV,94703
2012.10,Alameda County,5,PHEV,94566
2012.10,Los Angeles County,5,PHEV,93552
2012.10,Riverside County,5,ZEV,92596
2012.10,Orange County,5,ZEV,92886
2012.10,Orange County,5,ZEV,92835
2012.10,Los Angeles County,5,ZEV,91214
2012.10,Los Angeles County,5,ZEV,90640
2012.10,Los Angeles County,5,ZEV,90503
2012.10,Los Angeles County,5,ZEV,90302
2012.10,Los Angeles County,5,ZEV,90210
2012.10,Orange County,5,ZEV,92675
2012.10,Orange County,5,ZEV,92624
2012.10,Los Angeles County,5,ZEV,91436
2012.10,Los Angeles County,5,ZEV,91344
2012.10,Los Angeles County,5,ZEV,90291
2012.10,Los Angeles County,5,ZEV,90049
2012.10,San Luis Obispo County,5,ZEV,93402
2012.10,Tulare County,5,ZEV,93277
2012.10,Sacramento County,5,ZEV,95828
2012.10,Sonoma County,5,ZEV,95404
2012.10,Santa Clara County,5,ZEV,95135
2012.10,Santa Clara County,5,ZEV,95124
2012.10,Santa Clara County,5,ZEV,95111
2012.10,Santa Clara County,5,ZEV,95032
2012.10,Santa Clara County,5,ZEV,95014
2012.10,Santa Clara County,5,ZEV,94040
2012.10,Santa Clara County,5,ZEV,94024
2012.10,San Mateo County,5,ZEV,94404
2012.10,San Mateo County,5,ZEV,94070
2012.10,San Mateo County,5,ZEV,94063
2012.10,Marin County,5,ZEV,94965
2012.10,Marin County,5,ZEV,94960
2012.10,Marin County,5,ZEV,94941
2012.10,Contra Costa County,5,ZEV,94582
2012.10,Contra Costa County,5,ZEV,94526
2012.10,Contra Costa County,5,ZEV,94506
2012.10,Alameda County,5,ZEV,94588
2012.10,Alameda County,5,ZEV,94550
2012.10,Alameda County,5,ZEV,94538
2012.10,Alameda County,5,ZEV,94538
2012.10,Alameda County,5,ZEV,94501
2012.10,Yolo County,5,PHEV,95618
2012.10,Ventura County,5,PHEV,93003
2012.10,Ventura County,5,PHEV,93003
2012.10,Ventura County,5,PHEV,91320
2012.10,San Bernardino County,5,PHEV,91764
2012.10,San Bernardino County,5,PHEV,91710
2012.10,Riverside County,5,PHEV,92262
2012.10,Orange County,5,PHEV,92867
2012.10,Orange County,5,PHEV,92691
2012.10,Orange County,5,PHEV,92663
2012.10,Orange County,5,PHEV,92606
2012.10,Los Angeles County,5,PHEV,91803
2012.10,Los Angeles County,5,PHEV,91724
2012.10,Los Angeles County,5,PHEV,91301
2012.10,Los Angeles County,5,PHEV,91016
2012.10,Los Angeles County,5,PHEV,90504
2012.10,Los Angeles County,5,PHEV,90503
2012.10,Los Angeles County,5,PHEV,90266
2012.10,Los Angeles County,5,PHEV,90266
2012.10,Los Angeles County,5,PHEV,90242
2012.10,Orange County,5,PHEV,92694
2012.10,Orange County,5,PHEV,92677
2012.10,Orange County,5,PHEV,92673
2012.10,Los Angeles County,5,PHEV,91406
2012.10,Los Angeles County,5,PHEV,91316
2012.10,Los Angeles County,5,PHEV,91316
2012.10,Orange County,5,PHEV,92807
2012.10,Orange County,5,PHEV,92804
2012.10,San Diego County,5,PHEV,92009
2012.10,Placer County,5,PHEV,95747
2012.10,El Dorado County,5,PHEV,95682
2012.10,Santa Clara County,5,PHEV,95135
2012.10,Santa Clara County,5,PHEV,95127
2012.10,Santa Clara County,5,PHEV,95125
2012.10,Santa Clara County,5,PHEV,95123
2012.10,Santa Clara County,5,PHEV,94086
2012.10,Santa Clara County,5,PHEV,94024
2012.10,Marin County,5,PHEV,94941
2012.10,Alameda County,5,PHEV,94577
2012.10,Alameda County,5,PHEV,94560
2012.10,Contra Costa County,1,PHEV,94583
2012.10,Orange County,5,ZEV,92782
2012.10,Orange County,5,ZEV,92679
2012.10,Orange County,5,ZEV,92660
2012.10,Orange County,5,ZEV,92646
2012.10,Orange County,5,ZEV,92620
2012.10,Orange County,5,ZEV,92612
2012.10,Los Angeles County,5,ZEV,91108
2012.10,Los Angeles County,5,ZEV,91344
2012.10,Los Angeles County,5,ZEV,90024
2012.10,Orange County,5,ZEV,92808
2012.10,San Joaquin County,5,ZEV,95330
2012.10,San Diego County,5,ZEV,92116
2012.10,San Diego County,5,ZEV,92025
2012.10,Placer County,5,ZEV,95746
2012.10,Sonoma County,5,ZEV,95448
2012.10,Santa Clara County,5,ZEV,95124
2012.10,Santa Clara County,5,ZEV,95123
2012.10,Santa Clara County,5,ZEV,95116
2012.10,Santa Clara County,5,ZEV,95070
2012.10,Santa Clara County,5,ZEV,95032
2012.10,Santa Clara County,5,ZEV,94024
2012.10,San Mateo County,5,ZEV,94002
2012.10,Napa County,5,ZEV,94508
2012.10,Marin County,5,ZEV,94904
2012.10,Alameda County,5,ZEV,94703
2012.10,Los Angeles County,1,ZEV,90404
2012.10,Sonoma County,1,ZEV,94931
2012.10,Solano County,5,PHEV,95687
2012.10,Ventura County,5,PHEV,93065
2012.10,Orange County,5,PHEV,92845
2012.10,Orange County,5,PHEV,92821
2012.10,Orange County,5,PHEV,92663
2012.10,Orange County,5,PHEV,92656
2012.10,Orange County,5,PHEV,92646
2012.10,Orange County,5,PHEV,92612
2012.10,Orange County,5,PHEV,90620
2012.10,Los Angeles County,5,PHEV,91775
2012.10,Los Angeles County,5,PHEV,91748
2012.10,Los Angeles County,5,PHEV,91362
2012.10,Los Angeles County,5,PHEV,91302
2012.10,Los Angeles County,5,PHEV,91214
2012.10,Los Angeles County,5,PHEV,90403
2012.10,Los Angeles County,5,PHEV,90254
2012.10,Los Angeles County,5,PHEV,90254
2012.10,Los Angeles County,5,PHEV,91103
2012.10,Los Angeles County,5,PHEV,91344
2012.10,Los Angeles County,5,PHEV,90402
2012.10,Los Angeles County,5,PHEV,90032
2012.10,Los Angeles County,5,PHEV,90012
2012.10,Los Angeles County,5,PHEV,91207
2012.10,Los Angeles County,5,PHEV,91203
2012.10,Los Angeles County,5,PHEV,91504
2012.10,Shasta County,5,PHEV,96003
2012.10,Santa Barbara County,5,PHEV,93105
2012.10,Kings County,5,PHEV,93230
2012.10,San Diego County,5,PHEV,92130
2012.10,San Diego County,5,PHEV,92105
2012.10,San Diego County,5,PHEV,92102
2012.10,Placer County,5,PHEV,95746
2012.10,Solano County,5,PHEV,94510
2012.10,Santa Clara County,5,PHEV,95110
2012.10,Santa Clara County,5,PHEV,95035
2012.10,San Mateo County,5,PHEV,94080
2012.10,San Mateo County,5,PHEV,94025
2012.10,Marin County,5,PHEV,94965
2012.10,Contra Costa County,5,PHEV,94564
2012.10,Contra Costa County,5,PHEV,94549
2012.10,Alameda County,5,PHEV,94568
2012.10,Alameda County,5,PHEV,94539
2012.10,Orange County,1,PHEV,92649
2012.10,Los Angeles County,1,PHEV,91108
2012.10,Los Angeles County,1,PHEV,90015
2012.10,Los Angeles County,1,PHEV,90015
2012.10,Los Angeles County,1,PHEV,90015
2012.11,Solano County,5,ZEV,95687
2012.11,Ventura County,5,ZEV,93023
2012.11,Orange County,5,ZEV,92688
2012.11,Los Angeles County,5,ZEV,91384
2012.11,Los Angeles County,5,ZEV,90405
2012.11,Los Angeles County,5,ZEV,91401
2012.11,Los Angeles County,5,ZEV,90065
2012.11,San Diego County,5,ZEV,92122
2012.11,Mendocino County,5,ZEV,95445
2012.11,Sonoma County,5,ZEV,94952
2012.11,Santa Clara County,5,ZEV,95138
2012.11,Santa Clara County,5,ZEV,95125
2012.11,Santa Clara County,5,ZEV,95121
2012.11,Santa Clara County,5,ZEV,95120
2012.11,Santa Clara County,5,ZEV,95070
2012.11,Santa Clara County,5,ZEV,95070
2012.11,Santa Clara County,5,ZEV,94022
2012.11,San Mateo County,5,ZEV,94402
2012.11,San Mateo County,5,ZEV,94010
2012.11,Contra Costa County,5,ZEV,94530
2012.11,Alameda County,5,ZEV,94609
2012.11,Alameda County,5,ZEV,94539
2012.11,Los Angeles County,1,ZEV,91770
2012.11,Marin County,5,ZEV,94960
2012.11,Ventura County,5,PHEV,93065
2012.11,Riverside County,5,PHEV,92883
2012.11,Riverside County,5,PHEV,92880
2012.11,Orange County,5,PHEV,92610
2012.11,Orange County,5,PHEV,92603
2012.11,Los Angeles County,5,PHEV,91801
2012.11,Los Angeles County,5,PHEV,91780
2012.11,Los Angeles County,5,PHEV,91755
2012.11,Los Angeles County,5,PHEV,91350
2012.11,Los Angeles County,5,PHEV,90807
2012.11,Los Angeles County,5,PHEV,90717
2012.11,Los Angeles County,5,PHEV,90670
2012.11,Los Angeles County,5,PHEV,90230
2012.11,Orange County,5,PHEV,92679
2012.11,Orange County,5,PHEV,92673
2012.11,Orange County,5,PHEV,92629
2012.11,Los Angeles County,5,PHEV,91604
2012.11,Los Angeles County,5,PHEV,91326
2012.11,Los Angeles County,5,PHEV,90272
2012.11,Los Angeles County,5,PHEV,90272
2012.11,Los Angeles County,5,PHEV,90049
2012.11,Los Angeles County,5,PHEV,90046
2012.11,Los Angeles County,5,PHEV,90035
2012.11,Los Angeles County,5,PHEV,90032
2012.11,Los Angeles County,5,PHEV,90024
2012.11,Sacramento County,5,PHEV,95608
2012.11,Placer County,5,PHEV,95678
2012.11,Monterey County,5,PHEV,93950
2012.11,Santa Clara County,5,PHEV,95054
2012.11,Sonoma County,5,PHEV,95404
2012.11,Sonoma County,5,PHEV,95404
2012.11,Santa Clara County,5,PHEV,95129
2012.11,Santa Clara County,5,PHEV,95128
2012.11,Santa Clara County,5,PHEV,95124
2012.11,Santa Clara County,5,PHEV,95124
2012.11,Santa Clara County,5,PHEV,95070
2012.11,Santa Clara County,5,PHEV,95070
2012.11,Santa Clara County,5,PHEV,95020
2012.11,Santa Clara County,5,PHEV,95014
2012.11,Marin County,5,PHEV,94920
2012.11,Marin County,5,PHEV,94920
2012.11,Contra Costa County,5,PHEV,94530
2012.11,Alameda County,5,PHEV,94705
2012.11,Alameda County,5,PHEV,94619
2012.11,Alameda County,5,PHEV,94618
2012.11,Alameda County,5,PHEV,94602
2012.11,Alameda County,5,PHEV,94588
2012.11,Los Angeles County,1,PHEV,90670
2012.11,Orange County,5,ZEV,92660
2012.11,Orange County,5,ZEV,92648
2012.11,Orange County,5,ZEV,92602
2012.11,Los Angeles County,5,ZEV,91355
2012.11,Los Angeles County,5,ZEV,90505
2012.11,Los Angeles County,5,ZEV,90274
2012.11,Los Angeles County,5,ZEV,90254
2012.11,Orange County,5,ZEV,92694
2012.11,Sonoma County,5,ZEV,94954
2012.11,Santa Clara County,5,ZEV,95130
2012.11,Santa Clara County,5,ZEV,95120
2012.11,Santa Clara County,5,ZEV,95120
2012.11,Santa Clara County,5,ZEV,94087
2012.11,San Francisco County,5,ZEV,94112
2012.11,Contra Costa County,5,ZEV,94597
2012.11,Contra Costa County,5,ZEV,94549
2012.11,Alameda County,5,ZEV,94709
2012.11,Alameda County,5,ZEV,94539
2012.11,Ventura County,5,PHEV,93041
2012.11,Ventura County,5,PHEV,93010
2012.11,Riverside County,5,PHEV,92880
2012.11,Orange County,5,PHEV,92617
2012.11,Orange County,5,PHEV,92614
2012.11,Orange County,5,PHEV,92606
2012.11,Los Angeles County,5,PHEV,91789
2012.11,Los Angeles County,5,PHEV,91770
2012.11,Los Angeles County,5,PHEV,91765
2012.11,Los Angeles County,5,PHEV,91765
2012.11,Los Angeles County,5,PHEV,91746
2012.11,Los Angeles County,5,PHEV,90807
2012.11,Los Angeles County,5,PHEV,90803
2012.11,Orange County,5,PHEV,92673
2012.11,Orange County,5,PHEV,92673
2012.11,Los Angeles County,5,PHEV,91401
2012.11,Los Angeles County,5,PHEV,91364
2012.11,Los Angeles County,5,PHEV,90292
2012.11,Los Angeles County,5,PHEV,90049
2012.11,Los Angeles County,5,PHEV,90036
2012.11,Los Angeles County,5,PHEV,91505
2012.11,Los Angeles County,5,PHEV,91505
2012.11,Stanislaus County,5,PHEV,95357
2012.11,San Diego County,5,PHEV,92130
2012.11,San Diego County,5,PHEV,92130
2012.11,San Diego County,5,PHEV,92126
2012.11,San Diego County,5,PHEV,92115
2012.11,San Diego County,5,PHEV,92084
2012.11,San Diego County,5,PHEV,92003
2012.11,San Diego County,5,PHEV,91902
2012.11,Sacramento County,5,PHEV,95826
2012.11,Placer County,5,PHEV,95747
2012.11,Placer County,5,PHEV,95746
2012.11,El Dorado County,5,PHEV,95682
2012.11,Santa Clara County,5,PHEV,95135
2012.11,Santa Clara County,5,PHEV,95014
2012.11,Santa Clara County,5,PHEV,95008
2012.11,San Francisco County,5,PHEV,94121
2012.11,San Bernardino County,5,ZEV,91709
2012.11,Orange County,5,ZEV,92603
2012.11,Orange County,5,ZEV,90630
2012.11,Los Angeles County,5,ZEV,90232
2012.11,Los Angeles County,5,ZEV,91367
2012.11,Los Angeles County,5,ZEV,91344
2012.11,Los Angeles County,5,ZEV,91326
2012.11,Los Angeles County,5,ZEV,91501
2012.11,Shasta County,5,ZEV,96022
2012.11,Tulare County,5,ZEV,93223
2012.11,San Joaquin County,5,ZEV,95219
2012.11,San Diego County,5,ZEV,92120
2012.11,Sacramento County,5,ZEV,95624
2012.11,Placer County,5,ZEV,95765
2012.11,Santa Cruz County,5,ZEV,95003
2012.11,Santa Clara County,5,ZEV,95148
2012.11,Santa Clara County,5,ZEV,95136
2012.11,Santa Clara County,5,ZEV,95120
2012.11,Santa Clara County,5,ZEV,95008
2012.11,Santa Clara County,5,ZEV,94024
2012.11,Santa Clara County,5,ZEV,94022
2012.11,Santa Clara County,5,ZEV,94022
2012.11,Marin County,5,ZEV,94903
2012.11,Alameda County,5,ZEV,94610
2012.11,Alameda County,5,ZEV,94587
2012.11,Alameda County,5,ZEV,94539
2012.11,Los Angeles County,5,ZEV,93536
2012.11,San Bernardino County,5,PHEV,91710
2012.11,San Bernardino County,5,PHEV,91709
2012.11,Riverside County,5,PHEV,92591
2012.11,Riverside County,5,PHEV,92590
2012.11,Orange County,5,PHEV,92780
2012.11,Orange County,5,PHEV,92656
2012.11,Orange County,5,PHEV,92603
2012.11,Orange County,5,PHEV,92603
2012.11,Los Angeles County,5,PHEV,90815
2012.11,Los Angeles County,5,PHEV,90807
2012.11,Los Angeles County,5,PHEV,90212
2012.11,Orange County,5,PHEV,92672
2012.11,Los Angeles County,5,PHEV,91107
2012.11,Los Angeles County,5,PHEV,91326
2012.11,Los Angeles County,5,PHEV,90035
2012.11,Riverside County,5,PHEV,92505
2012.11,Riverside County,5,PHEV,92503
2012.11,Santa Barbara County,5,PHEV,93105
2012.11,San Diego County,5,PHEV,92130
2012.11,San Diego County,5,PHEV,92078
2012.11,San Diego County,5,PHEV,91941
2012.11,Sacramento County,5,PHEV,95630
2012.11,Placer County,5,PHEV,95746
2012.11,Santa Clara County,5,PHEV,95138
2012.11,Marin County,5,PHEV,94930
2012.11,Contra Costa County,5,PHEV,94556
2012.11,Alameda County,5,PHEV,94555
2012.11,Ventura County,5,ZEV,93063
2012.11,Ventura County,5,ZEV,93003
2012.11,Orange County,5,ZEV,92688
2012.11,Orange County,5,ZEV,92651
2012.11,Orange County,5,ZEV,90631
2012.11,Orange County,5,ZEV,90630
2012.11,Los Angeles County,5,ZEV,90277
2012.11,Los Angeles County,5,ZEV,91344
2012.11,Los Angeles County,5,ZEV,90293
2012.11,Kern County,5,ZEV,93306
2012.11,San Diego County,5,ZEV,92067
2012.11,Monterey County,5,ZEV,93907
2012.11,Santa Clara County,5,ZEV,95135
2012.11,Santa Clara County,5,ZEV,95135
2012.11,Santa Clara County,5,ZEV,95124
2012.11,Santa Clara County,5,ZEV,95070
2012.11,Santa Clara County,5,ZEV,95037
2012.11,Santa Clara County,5,ZEV,95032
2012.11,Alameda County,5,ZEV,94555
2012.11,Alameda County,5,ZEV,94538
2012.11,Ventura County,5,PHEV,93001
2012.11,Ventura County,5,PHEV,91320
2012.11,Riverside County,5,PHEV,92880
2012.11,Orange County,5,PHEV,92887
2012.11,Orange County,5,PHEV,92844
2012.11,Orange County,5,PHEV,92844
2012.11,Orange County,5,PHEV,92649
2012.11,Orange County,5,PHEV,92618
2012.11,Los Angeles County,5,PHEV,93510
2012.11,Los Angeles County,5,PHEV,91780
2012.11,Los Angeles County,5,PHEV,91706
2012.11,Los Angeles County,5,PHEV,91355
2012.11,Los Angeles County,5,PHEV,91311
2012.11,Los Angeles County,5,PHEV,90266
2012.11,Los Angeles County,5,PHEV,90210
2012.11,Orange County,5,PHEV,92692
2012.11,Orange County,5,PHEV,92677
2012.11,Orange County,5,PHEV,92677
2012.11,Los Angeles County,5,PHEV,91343
2012.11,Los Angeles County,5,PHEV,90272
2012.11,Los Angeles County,5,PHEV,90043
2012.11,Los Angeles County,5,PHEV,90703
2012.11,San Luis Obispo County,5,PHEV,93401
2012.11,Fresno County,5,PHEV,93611
2012.11,San Diego County,5,PHEV,92129
2012.11,San Diego County,5,PHEV,92037
2012.11,San Diego County,5,PHEV,92020
2012.11,San Diego County,5,PHEV,92009
2012.11,Santa Cruz County,5,PHEV,95062
2012.11,Santa Clara County,5,PHEV,95148
2012.11,Santa Clara County,5,PHEV,95120
2012.11,Santa Clara County,5,PHEV,95120
2012.11,Santa Clara County,5,PHEV,95120
2012.11,Santa Clara County,5,PHEV,95118
2012.11,Santa Clara County,5,PHEV,95033
2012.11,Santa Clara County,5,PHEV,94086
2012.11,San Francisco County,5,PHEV,94124
2012.11,San Francisco County,5,PHEV,94118
2012.11,Marin County,5,PHEV,94947
2012.11,Yolo County,5,ZEV,95618
2012.11,Orange County,5,ZEV,92701
2012.11,Orange County,5,ZEV,92688
2012.11,Orange County,5,ZEV,92662
2012.11,Los Angeles County,5,ZEV,91748
2012.11,Los Angeles County,5,ZEV,91748
2012.11,Los Angeles County,5,ZEV,90670
2012.11,Los Angeles County,5,ZEV,90404
2012.11,Orange County,5,ZEV,92692
2012.11,Los Angeles County,5,ZEV,90065
2012.11,Los Angeles County,5,ZEV,90025
2012.11,San Luis Obispo County,5,ZEV,93446
2012.11,Tulare County,5,ZEV,93292
2012.11,San Joaquin County,5,ZEV,95207
2012.11,San Diego County,5,ZEV,92081
2012.11,San Diego County,5,ZEV,92064
2012.11,San Diego County,5,ZEV,92011
2012.11,San Diego County,5,ZEV,91902
2012.11,Sacramento County,5,ZEV,95826
2012.11,Sacramento County,5,ZEV,95632
2012.11,Solano County,5,ZEV,94534
2012.11,Solano County,5,ZEV,94510
2012.11,Santa Clara County,5,ZEV,95132
2012.11,Santa Clara County,5,ZEV,95129
2012.11,Santa Clara County,5,ZEV,95035
2012.11,Santa Clara County,5,ZEV,94024
2012.11,San Mateo County,5,ZEV,94030
2012.11,Alameda County,5,ZEV,94708
2012.11,Alameda County,5,ZEV,94560
2012.11,Alameda County,5,ZEV,94555
2012.11,Alameda County,5,ZEV,94538
2012.11,Santa Clara County,5,ZEV,94303
2012.11,Orange County,1,ZEV,92807
2012.11,Ventura County,5,PHEV,93065
2012.11,Ventura County,5,PHEV,93060
2012.11,Ventura County,5,PHEV,91320
2012.11,San Bernardino County,5,PHEV,92373
2012.11,San Bernardino County,5,PHEV,91709
2012.11,Riverside County,5,PHEV,92883
2012.11,Orange County,5,PHEV,92886
2012.11,Orange County,5,PHEV,92646
2012.11,Orange County,5,PHEV,92614
2012.11,Orange County,5,PHEV,92604
2012.11,Los Angeles County,5,PHEV,91791
2012.11,Los Angeles County,5,PHEV,91789
2012.11,Los Angeles County,5,PHEV,91766
2012.11,Los Angeles County,5,PHEV,91748
2012.11,Los Angeles County,5,PHEV,91732
2012.11,Los Angeles County,5,PHEV,91351
2012.11,Los Angeles County,5,PHEV,91006
2012.11,Los Angeles County,5,PHEV,90755
2012.11,Los Angeles County,5,PHEV,90505
2012.11,Los Angeles County,5,PHEV,90505
2012.11,Los Angeles County,5,PHEV,90503
2012.11,Los Angeles County,5,PHEV,90405
2012.11,Los Angeles County,5,PHEV,90266
2012.11,Orange County,5,PHEV,92694
2012.11,Orange County,5,PHEV,92688
2012.11,Orange County,5,PHEV,92629
2012.11,Los Angeles County,5,PHEV,91105
2012.11,Los Angeles County,5,PHEV,91326
2012.11,Los Angeles County,5,PHEV,90291
2012.11,Los Angeles County,5,PHEV,90068
2012.11,Los Angeles County,5,PHEV,90066
2012.11,Los Angeles County,5,PHEV,90049
2012.11,Los Angeles County,5,PHEV,90049
2012.11,Los Angeles County,5,PHEV,90039
2012.11,Los Angeles County,5,PHEV,90012
2012.11,Orange County,5,PHEV,92807
2012.11,San Luis Obispo County,5,PHEV,93444
2012.11,San Diego County,5,PHEV,92083
2012.11,San Diego County,5,PHEV,92075
2012.11,San Diego County,5,PHEV,92064
2012.11,San Diego County,5,PHEV,92056
2012.11,San Diego County,5,PHEV,92037
2012.11,Sacramento County,5,PHEV,95823
2012.11,Santa Cruz County,5,PHEV,95060
2012.11,Sonoma County,5,PHEV,95401
2012.11,Santa Clara County,5,PHEV,95120
2012.11,Santa Clara County,5,PHEV,95112
2012.11,Santa Clara County,5,PHEV,95070
2012.11,Santa Clara County,5,PHEV,94040
2012.11,Marin County,5,PHEV,94920
2012.11,Alameda County,5,PHEV,94568
2012.11,Alameda County,5,PHEV,94551
2012.11,Contra Costa County,5,PHEV,94547
2012.11,Los Angeles County,5,PHEV,93536
2012.11,San Bernardino County,5,ZEV,92373
2012.11,Riverside County,5,ZEV,92883
2012.11,Riverside County,5,ZEV,92592
2012.11,Riverside County,5,ZEV,92592
2012.11,Orange County,5,ZEV,92683
2012.11,Los Angeles County,5,ZEV,90405
2012.11,Los Angeles County,5,ZEV,90274
2012.11,Los Angeles County,5,ZEV,90265
2012.11,Los Angeles County,5,ZEV,90232
2012.11,Los Angeles County,5,ZEV,90068
2012.11,Los Angeles County,5,ZEV,91204
2012.11,Orange County,5,ZEV,92806
2012.11,Siskiyou County,5,ZEV,96094
2012.11,San Luis Obispo County,5,ZEV,93446
2012.11,Kern County,5,ZEV,93311
2012.11,San Diego County,5,ZEV,92128
2012.11,San Diego County,5,ZEV,92071
2012.11,Nevada County,5,ZEV,95949
2012.11,Santa Clara County,5,ZEV,95070
2012.11,Santa Clara County,5,ZEV,94022
2012.11,Marin County,5,ZEV,94960
2012.11,Alameda County,5,ZEV,94536
2012.11,San Bernardino County,5,PHEV,91739
2012.11,Riverside County,5,PHEV,92883
2012.11,Riverside County,5,PHEV,92563
2012.11,Orange County,5,PHEV,92660
2012.11,Orange County,5,PHEV,92646
2012.11,Orange County,5,PHEV,90621
2012.11,Los Angeles County,5,PHEV,91384
2012.11,Los Angeles County,5,PHEV,90808
2012.11,Los Angeles County,5,PHEV,90803
2012.11,Los Angeles County,5,PHEV,90601
2012.11,Los Angeles County,5,PHEV,90405
2012.11,Los Angeles County,5,PHEV,90254
2012.11,Orange County,5,PHEV,92629
2012.11,Orange County,5,PHEV,92629
2012.11,Los Angeles County,5,PHEV,91602
2012.11,Los Angeles County,5,PHEV,91436
2012.11,Los Angeles County,5,PHEV,90068
2012.11,Los Angeles County,5,PHEV,90045
2012.11,Los Angeles County,5,PHEV,90703
2012.11,Santa Barbara County,5,PHEV,93105
2012.11,San Diego County,5,PHEV,92075
2012.11,San Diego County,5,PHEV,92008
2012.11,Calaveras County,5,PHEV,95222
2012.11,Sonoma County,5,PHEV,95405
2012.11,Santa Clara County,5,PHEV,95118
2012.11,Santa Clara County,5,PHEV,95111
2012.11,Santa Clara County,5,PHEV,95037
2012.11,Santa Clara County,5,PHEV,95037
2012.11,Santa Clara County,5,PHEV,94022
